kind	source	page	tile_or_slot	bounds	verdict	notes
client_capture	screen/locator/entity/scale4/normal/narrow	client-036.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0782_vfx011-screen-locator-entity-scale4-normal-narrow.png
client_capture	screen/locator/world/scale4/normal/narrow	client-036.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0783_vfx011-screen-locator-world-scale4-normal-narrow.png
client_capture	screen/rank_maze_light/focused/scale4/normal/narrow	client-036.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0784_vfx011-screen-rank_maze_light-focused-scale4-normal-narrow.png
client_capture	screen/rank_maze_dark/focused/scale4/normal/narrow	client-036.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0785_vfx011-screen-rank_maze_dark-focused-scale4-normal-narrow.png
client_capture	screen/power_selection/selected/scale4/normal/narrow	client-036.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0786_vfx011-screen-power_selection-selected-scale4-normal-narrow.png
client_capture	screen/artifact_catalogue/selected/scale4/normal/narrow	client-036.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0787_vfx011-screen-artifact_catalogue-selected-scale4-normal-narrow.png
client_capture	screen/artifact_catalogue/empty/scale4/normal/narrow	client-036.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0788_vfx011-screen-artifact_catalogue-empty-scale4-normal-narrow.png
client_capture	screen/shadow_sword/selected/scale4/normal/narrow	client-036.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0789_vfx011-screen-shadow_sword-selected-scale4-normal-narrow.png
client_capture	screen/grimoire_index/preview/scale4/normal/narrow	client-036.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0790_vfx011-screen-grimoire_index-preview-scale4-normal-narrow.png
client_capture	screen/grimoire_index/empty/scale4/normal/narrow	client-036.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0791_vfx011-screen-grimoire_index-empty-scale4-normal-narrow.png
client_capture	screen/rainbow_convergence/sevenfold/scale4/normal/narrow	client-036.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0792_vfx011-screen-rainbow_convergence-sevenfold-scale4-normal-narrow.png
client_capture	screen/reservoir_transfer/partial/scale4/normal/narrow	client-037.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0793_vfx011-screen-reservoir_transfer-partial-scale4-normal-narrow.png
client_capture	screen/arcane_crucible/empty/scale4/normal/narrow	client-037.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0794_vfx011-screen-arcane_crucible-empty-scale4-normal-narrow.png
client_capture	screen/arcane_crucible/populated_darkness/scale4/normal/narrow	client-037.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0795_vfx011-screen-arcane_crucible-populated_darkness-scale4-normal-narrow.png
client_capture	screen/advancement_roots/skill/scale4/normal/narrow	client-037.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0796_vfx011-screen-advancement_roots-skill-scale4-normal-narrow.png
client_capture	screen/teleport/default/scale4/reduced/wide	client-037.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0797_vfx011-screen-teleport-default-scale4-reduced-wide.png
client_capture	screen/teleport/artifact/scale4/reduced/wide	client-037.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0798_vfx011-screen-teleport-artifact-scale4-reduced-wide.png
client_capture	screen/locator/entity/scale4/reduced/wide	client-037.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0799_vfx011-screen-locator-entity-scale4-reduced-wide.png
client_capture	screen/locator/world/scale4/reduced/wide	client-037.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0800_vfx011-screen-locator-world-scale4-reduced-wide.png
client_capture	screen/rank_maze_light/focused/scale4/reduced/wide	client-037.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0801_vfx011-screen-rank_maze_light-focused-scale4-reduced-wide.png
client_capture	screen/rank_maze_dark/focused/scale4/reduced/wide	client-037.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0802_vfx011-screen-rank_maze_dark-focused-scale4-reduced-wide.png
client_capture	screen/power_selection/selected/scale4/reduced/wide	client-037.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0803_vfx011-screen-power_selection-selected-scale4-reduced-wide.png
client_capture	screen/artifact_catalogue/selected/scale4/reduced/wide	client-037.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0804_vfx011-screen-artifact_catalogue-selected-scale4-reduced-wide.png
client_capture	screen/artifact_catalogue/empty/scale4/reduced/wide	client-037.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0805_vfx011-screen-artifact_catalogue-empty-scale4-reduced-wide.png
client_capture	screen/shadow_sword/selected/scale4/reduced/wide	client-037.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0806_vfx011-screen-shadow_sword-selected-scale4-reduced-wide.png
client_capture	screen/grimoire_index/preview/scale4/reduced/wide	client-037.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0807_vfx011-screen-grimoire_index-preview-scale4-reduced-wide.png
client_capture	screen/grimoire_index/empty/scale4/reduced/wide	client-037.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0808_vfx011-screen-grimoire_index-empty-scale4-reduced-wide.png
client_capture	screen/rainbow_convergence/sevenfold/scale4/reduced/wide	client-037.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0809_vfx011-screen-rainbow_convergence-sevenfold-scale4-reduced-wide.png
client_capture	screen/reservoir_transfer/partial/scale4/reduced/wide	client-037.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0810_vfx011-screen-reservoir_transfer-partial-scale4-reduced-wide.png
client_capture	screen/arcane_crucible/empty/scale4/reduced/wide	client-037.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0811_vfx011-screen-arcane_crucible-empty-scale4-reduced-wide.png
client_capture	screen/arcane_crucible/populated_darkness/scale4/reduced/wide	client-037.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0812_vfx011-screen-arcane_crucible-populated_darkness-scale4-reduced-wide.png
client_capture	screen/advancement_roots/skill/scale4/reduced/wide	client-038.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0813_vfx011-screen-advancement_roots-skill-scale4-reduced-wide.png
client_capture	screen/teleport/default/scale4/reduced/narrow	client-038.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0814_vfx011-screen-teleport-default-scale4-reduced-narrow.png
client_capture	screen/teleport/artifact/scale4/reduced/narrow	client-038.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0815_vfx011-screen-teleport-artifact-scale4-reduced-narrow.png
client_capture	screen/locator/entity/scale4/reduced/narrow	client-038.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0816_vfx011-screen-locator-entity-scale4-reduced-narrow.png
client_capture	screen/locator/world/scale4/reduced/narrow	client-038.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0817_vfx011-screen-locator-world-scale4-reduced-narrow.png
client_capture	screen/rank_maze_light/focused/scale4/reduced/narrow	client-038.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0818_vfx011-screen-rank_maze_light-focused-scale4-reduced-narrow.png
client_capture	screen/rank_maze_dark/focused/scale4/reduced/narrow	client-038.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0819_vfx011-screen-rank_maze_dark-focused-scale4-reduced-narrow.png
client_capture	screen/power_selection/selected/scale4/reduced/narrow	client-038.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0820_vfx011-screen-power_selection-selected-scale4-reduced-narrow.png
client_capture	screen/artifact_catalogue/selected/scale4/reduced/narrow	client-038.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0821_vfx011-screen-artifact_catalogue-selected-scale4-reduced-narrow.png
client_capture	screen/artifact_catalogue/empty/scale4/reduced/narrow	client-038.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0822_vfx011-screen-artifact_catalogue-empty-scale4-reduced-narrow.png
client_capture	screen/shadow_sword/selected/scale4/reduced/narrow	client-038.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0823_vfx011-screen-shadow_sword-selected-scale4-reduced-narrow.png
client_capture	screen/grimoire_index/preview/scale4/reduced/narrow	client-038.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0824_vfx011-screen-grimoire_index-preview-scale4-reduced-narrow.png
client_capture	screen/grimoire_index/empty/scale4/reduced/narrow	client-038.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0825_vfx011-screen-grimoire_index-empty-scale4-reduced-narrow.png
client_capture	screen/rainbow_convergence/sevenfold/scale4/reduced/narrow	client-038.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0826_vfx011-screen-rainbow_convergence-sevenfold-scale4-reduced-narrow.png
client_capture	screen/reservoir_transfer/partial/scale4/reduced/narrow	client-038.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0827_vfx011-screen-reservoir_transfer-partial-scale4-reduced-narrow.png
client_capture	screen/arcane_crucible/empty/scale4/reduced/narrow	client-038.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0828_vfx011-screen-arcane_crucible-empty-scale4-reduced-narrow.png
client_capture	screen/arcane_crucible/populated_darkness/scale4/reduced/narrow	client-038.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0829_vfx011-screen-arcane_crucible-populated_darkness-scale4-reduced-narrow.png
client_capture	screen/advancement_roots/skill/scale4/reduced/narrow	client-038.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0830_vfx011-screen-advancement_roots-skill-scale4-reduced-narrow.png
client_capture	screen/artifact_catalogue/hover/scale2/normal/wide	client-038.png	18	768,492,256,164	PASS	Fresh retained raw screenshot inspected directly at full resolution with view_image; no visual defect observed; screenshot=0831_vfx011-screen-artifact_catalogue-hover-scale2-normal-wide.png
client_capture	screen/teleport/invalid_coordinates/scale2/normal/wide	client-038.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0832_vfx011-screen-teleport-invalid_coordinates-scale2-normal-wide.png
client_capture	hud/combination/realm_dark/normal	client-039.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0833_vfx011-hud-combination-realm_dark-normal.png
client_capture	hud/combination/realm_dark/reduced	client-039.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0834_vfx011-hud-combination-realm_dark-reduced.png
client_capture	hud/energy/normal/half1/normal	client-039.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0835_vfx011-hud-energy-normal-half1-normal.png
client_capture	hud/energy/normal/half2/normal	client-039.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0836_vfx011-hud-energy-normal-half2-normal.png
client_capture	hud/energy/normal/half3/normal	client-039.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0837_vfx011-hud-energy-normal-half3-normal.png
client_capture	hud/energy/normal/half4/normal	client-039.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0838_vfx011-hud-energy-normal-half4-normal.png
client_capture	hud/energy/normal/half5/normal	client-039.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0839_vfx011-hud-energy-normal-half5-normal.png
client_capture	hud/energy/normal/half6/normal	client-039.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0840_vfx011-hud-energy-normal-half6-normal.png
client_capture	hud/energy/normal/half7/normal	client-039.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0841_vfx011-hud-energy-normal-half7-normal.png
client_capture	hud/energy/normal/half8/normal	client-039.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0842_vfx011-hud-energy-normal-half8-normal.png
client_capture	hud/energy/normal/half9/normal	client-039.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0843_vfx011-hud-energy-normal-half9-normal.png
client_capture	hud/energy/normal/half10/normal	client-039.png	11	256,328,256,164	PASS	Fresh retained raw screenshot inspected directly at full resolution with view_image; no visual defect observed; screenshot=0844_vfx011-hud-energy-normal-half10-normal.png
client_capture	hud/energy/normal/half11/normal	client-039.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0845_vfx011-hud-energy-normal-half11-normal.png
client_capture	hud/energy/normal/half12/normal	client-039.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0846_vfx011-hud-energy-normal-half12-normal.png
client_capture	hud/energy/normal/half13/normal	client-039.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0847_vfx011-hud-energy-normal-half13-normal.png
client_capture	hud/energy/normal/half14/normal	client-039.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0848_vfx011-hud-energy-normal-half14-normal.png
client_capture	hud/energy/normal/half15/normal	client-039.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0849_vfx011-hud-energy-normal-half15-normal.png
client_capture	hud/energy/normal/half16/normal	client-039.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0850_vfx011-hud-energy-normal-half16-normal.png
client_capture	hud/energy/normal/half17/normal	client-039.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0851_vfx011-hud-energy-normal-half17-normal.png
client_capture	hud/energy/normal/half18/normal	client-039.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0852_vfx011-hud-energy-normal-half18-normal.png
client_capture	hud/energy/normal/half19/normal	client-040.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0853_vfx011-hud-energy-normal-half19-normal.png
client_capture	hud/energy/normal/half20/normal	client-040.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0854_vfx011-hud-energy-normal-half20-normal.png
client_capture	hud/energy/empty/half0/normal	client-040.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0855_vfx011-hud-energy-empty-half0-normal.png
client_capture	hud/energy/dampened/half0/normal	client-040.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0856_vfx011-hud-energy-dampened-half0-normal.png
client_capture	hud/energy/dampened/half1/normal	client-040.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0857_vfx011-hud-energy-dampened-half1-normal.png
client_capture	hud/energy/dampened/half2/normal	client-040.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0858_vfx011-hud-energy-dampened-half2-normal.png
client_capture	hud/energy/dampened/half3/normal	client-040.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0859_vfx011-hud-energy-dampened-half3-normal.png
client_capture	hud/energy/dampened/half4/normal	client-040.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0860_vfx011-hud-energy-dampened-half4-normal.png
client_capture	hud/energy/dampened/half5/normal	client-040.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0861_vfx011-hud-energy-dampened-half5-normal.png
client_capture	hud/energy/dampened/half6/normal	client-040.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0862_vfx011-hud-energy-dampened-half6-normal.png
client_capture	hud/energy/dampened/half7/normal	client-040.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0863_vfx011-hud-energy-dampened-half7-normal.png
client_capture	hud/energy/dampened/half8/normal	client-040.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0864_vfx011-hud-energy-dampened-half8-normal.png
client_capture	hud/energy/dampened/half9/normal	client-040.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0865_vfx011-hud-energy-dampened-half9-normal.png
client_capture	hud/energy/dampened/half10/normal	client-040.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0866_vfx011-hud-energy-dampened-half10-normal.png
client_capture	hud/energy/dampened/half11/normal	client-040.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0867_vfx011-hud-energy-dampened-half11-normal.png
client_capture	hud/energy/dampened/half12/normal	client-040.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0868_vfx011-hud-energy-dampened-half12-normal.png
client_capture	hud/energy/dampened/half13/normal	client-040.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0869_vfx011-hud-energy-dampened-half13-normal.png
client_capture	hud/energy/dampened/half14/normal	client-040.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0870_vfx011-hud-energy-dampened-half14-normal.png
client_capture	hud/energy/dampened/half15/normal	client-040.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0871_vfx011-hud-energy-dampened-half15-normal.png
client_capture	hud/energy/dampened/half16/normal	client-040.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0872_vfx011-hud-energy-dampened-half16-normal.png
client_capture	hud/energy/dampened/half17/normal	client-041.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0873_vfx011-hud-energy-dampened-half17-normal.png
client_capture	hud/energy/dampened/half18/normal	client-041.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0874_vfx011-hud-energy-dampened-half18-normal.png
client_capture	hud/energy/dampened/half19/normal	client-041.png	2	512,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0875_vfx011-hud-energy-dampened-half19-normal.png
client_capture	hud/energy/dampened/half20/normal	client-041.png	3	768,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0876_vfx011-hud-energy-dampened-half20-normal.png
client_capture	hud/energy/darkness/half1/normal	client-041.png	4	1024,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0877_vfx011-hud-energy-darkness-half1-normal.png
client_capture	hud/energy/darkness/half2/normal	client-041.png	5	0,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0878_vfx011-hud-energy-darkness-half2-normal.png
client_capture	hud/energy/darkness/half3/normal	client-041.png	6	256,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0879_vfx011-hud-energy-darkness-half3-normal.png
client_capture	hud/energy/darkness/half4/normal	client-041.png	7	512,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0880_vfx011-hud-energy-darkness-half4-normal.png
client_capture	hud/energy/darkness/half5/normal	client-041.png	8	768,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0881_vfx011-hud-energy-darkness-half5-normal.png
client_capture	hud/energy/darkness/half6/normal	client-041.png	9	1024,164,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0882_vfx011-hud-energy-darkness-half6-normal.png
client_capture	hud/energy/darkness/half7/normal	client-041.png	10	0,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0883_vfx011-hud-energy-darkness-half7-normal.png
client_capture	hud/energy/darkness/half8/normal	client-041.png	11	256,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0884_vfx011-hud-energy-darkness-half8-normal.png
client_capture	hud/energy/darkness/half9/normal	client-041.png	12	512,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0885_vfx011-hud-energy-darkness-half9-normal.png
client_capture	hud/energy/darkness/half10/normal	client-041.png	13	768,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0886_vfx011-hud-energy-darkness-half10-normal.png
client_capture	hud/energy/darkness/half11/normal	client-041.png	14	1024,328,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0887_vfx011-hud-energy-darkness-half11-normal.png
client_capture	hud/energy/darkness/half12/normal	client-041.png	15	0,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0888_vfx011-hud-energy-darkness-half12-normal.png
client_capture	hud/energy/darkness/half13/normal	client-041.png	16	256,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0889_vfx011-hud-energy-darkness-half13-normal.png
client_capture	hud/energy/darkness/half14/normal	client-041.png	17	512,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0890_vfx011-hud-energy-darkness-half14-normal.png
client_capture	hud/energy/darkness/half15/normal	client-041.png	18	768,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0891_vfx011-hud-energy-darkness-half15-normal.png
client_capture	hud/energy/darkness/half16/normal	client-041.png	19	1024,492,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0892_vfx011-hud-energy-darkness-half16-normal.png
client_capture	hud/energy/darkness/half17/normal	client-042.png	0	0,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0893_vfx011-hud-energy-darkness-half17-normal.png
client_capture	hud/energy/darkness/half18/normal	client-042.png	1	256,0,256,164	LIMITED	Fresh raw retained and digest-verified; contact page inspected, but raw was not directly opened, so PASS is not inferred; screenshot=0894_vfx011-hud-energy-darkness-half18-normal.png
